budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,release_year,genres_parsed,production_countries_parsed
25000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",,40001,"[{""id"": 5629, ""name"": ""role reversal""}, {""id"": 10325, ""name"": ""mistaken identity""}, {""id"": 180828, ""name"": ""train wreck""}]",en,Mrs. Winterbourne,"Connie Doyle is eighteen and pregnant her boyfriend has kicked her out. She accidentaly ends up on a train where she meets Hugh Winterbourne and his wife Patricia who is pregnant. The train wrecks and she wakes up in the hosptial to find out that it's been assumed that she's Patricia. Hugh's mother takes her in and she falls in love with Hugh's brother Bill. Just when she thinks everything is going her way, her ex-boyfriend shows up.",7.946769,"[{""name"": ""TriStar Pictures"", ""id"": 559}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-04-19,10070000,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The story of a girl who is going from filthy to rich,Mrs. Winterbourne,5.3,25,1996.0,"['Comedy', 'Romance', 'Drama']",['United States of America']
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",,21338,"[{""id"": 1568, ""name"": ""undercover""}, {""id"": 1812, ""name"": ""fbi""}, {""id"": 6951, ""name"": ""biker""}, {""id"": 8015, ""name"": ""cop""}, {""id"": 14736, ""name"": ""motorcycle gang""}]",en,Stone Cold,"Joe Huff (Brian Bosworth) is a tough, loner cop with a flair for infiltrating dangerous biker gangs. The FBI blackmail Joe into an undercover operation that entails infiltrating ""The Brotherhood"" - a powerful Mississippi biker gang linked in the murder of government officials as well as dealing drugs with the mafia.",3.623002,"[{""name"": ""Stone Group Pictures"", ""id"": 3470}, {""name"": ""Vision International"", ""id"": 3603}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1991-05-17,0,92.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A cop who enforces his own brand of justice.,Stone Cold,5.7,34,1991.0,"['Action', 'Crime', 'Thriller']",['United States of America']
25000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",,9067,"[{""id"": 2535, ""name"": ""destroy""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 5484, ""name"": ""reincarnation""}, {""id"": 18034, ""name"": ""desert""}, {""id"": 160129, ""name"": ""artial arts""}, {""id"": 187056, ""name"": ""woman director""}]",en,Tank Girl,"Based on the British cult comic-strip, our tank-riding anti-heroine fights a mega-corporation, which controls the world's water supply.",8.186936,"[{""name"": ""Trilogy Entertainment Group"", ""id"": 2231}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-03-31,4064495,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"In 2033, justice rides a tank and wears lip gloss.",Tank Girl,5.5,138,1995.0,"['Action', 'Comedy', 'Fantasy', 'Science Fiction']",['United States of America']
25000000,"[{""id"": 18, ""name"": ""Drama""}]",,22256,"[{""id"": 795, ""name"": ""running""}, {""id"": 2070, ""name"": ""olympic games""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 10456, ""name"": ""athlete""}]",en,Without Limits,"The film follows the life of famous 1970s runner Steve Prefontaine from his youth days in Oregon to the University of Oregon where he worked with the legendary coach Bill Bowerman, later to Olympics in Munich and his early death at 24 in a car crash.",3.849873,"[{""name"": ""Cruise/Wagner Productions"", ""id"": 44}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-09-11,777423,117.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,PRE. The way he competed. The way he lived his life.,Without Limits,6.2,19,1998.0,['Drama'],['United States of America']
24000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",,4233,"[{""id"": 6812, ""name"": ""film festivals""}, {""id"": 10089, ""name"": ""slaughter""}, {""id"": 12339, ""name"": ""slasher""}]",en,Scream 2,"Two years after the terrifying events that occurred in Woodsboro, Sidney is now attending Windsor College in Cincinnati, and Gale Weathers' best selling book on Sidney's life has now been made into a major motion picture. When two college students are killed in a theatre while watching the new film 'Stab', Sidney knows deep down that history is repeating itself.",35.244037,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Konrad Pictures"", ""id"": 85}, {""name"": ""Maven Entertainment"", ""id"": 1601}, {""name"": ""Dimension Films"", ""id"": 7405}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-12-09,172363301,120.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Someone has taken their love of sequels one step too far.,Scream 2,6.1,840,1997.0,"['Horror', 'Mystery']",['United States of America']
24000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",,177,"[{""id"": 113, ""name"": ""holy grail""}, {""id"": 960, ""name"": ""homeless person""}, {""id"": 1014, ""name"": ""loss of lover""}, {""id"": 1313, ""name"": ""mental disease""}, {""id"": 1335, ""name"": ""sense of guilt""}, {""id"": 1660, ""name"": ""suppressed past""}, {""id"": 1873, ""name"": ""yuppie""}, {""id"": 2045, ""name"": ""cynic""}, {""id"": 2486, ""name"": ""fantasy""}, {""id"": 2796, ""name"": ""self-discovery""}, {""id"": 3305, ""name"": ""housebreaking""}, {""id"": 3446, ""name"": ""forgiveness""}, {""id"": 3600, ""name"": ""gun rampage""}, {""id"": 3741, ""name"": ""talk show""}, {""id"": 3754, ""name"": ""legend""}, {""id"": 6059, ""name"": ""unsociability""}, {""id"": 187554, ""name"": ""person running amok""}]",en,The Fisher King,Two troubled men face their terrible destinies and events of their past as they join together on a mission to find the Holy Grail and thus to save themselves.,16.146572,"[{""name"": ""TriStar Pictures"", ""id"": 559}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1991-09-09,41895491,137.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"A Modern Day Tale About The Search For Love, Sanity, Ethel Merman And The Holy Grail.",The Fisher King,7.2,341,1991.0,"['Comedy', 'Drama']",['United States of America']
65000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",,3600,"[{""id"": 271, ""name"": ""competition""}, {""id"": 2041, ""name"": ""island""}, {""id"": 2135, ""name"": ""radio""}, {""id"": 3345, ""name"": ""bahamas""}, {""id"": 3616, ""name"": ""college""}, {""id"": 4728, ""name"": ""knife""}, {""id"": 5420, ""name"": ""fisherman""}, {""id"": 6876, ""name"": ""vacation""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10776, ""name"": ""marijuana""}, {""id"": 10793, ""name"": ""resort""}, {""id"": 11221, ""name"": ""blood""}, {""id"": 12339, ""name"": ""slasher""}, {""id"": 14527, ""name"": ""storm""}, {""id"": 14692, ""name"": ""hook""}, {""id"": 15127, ""name"": ""killer""}]",en,I Still Know What You Did Last Summer,"Unfinished business with coed Julie James brings the murderer to the Bahamas to terrorize her and her friends, Karla, Tyrell and Will, during a vacation. Can Ray Bronson who survived a bloody attack alongside Julie two summers ago, get to the island in time to save everyone?",20.793026,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Mandalay Entertainment"", ""id"": 1236}, {""name"": ""Summer Knowledge LLC"", ""id"": 1464}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-11-13,40002112,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Someone is dying for a second chance.,I Still Know What You Did Last Summer,5.1,374,1998.0,"['Horror', 'Mystery', 'Thriller']",['United States of America']
40000000,"[{""id"": 18, ""name"": ""Drama""}]",,3558,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 1252, ""name"": ""suicide attempt""}, {""id"": 1525, ""name"": ""puberty""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 6846, ""name"": ""borderline personality disorder""}]",en,"Girl, Interrupted","Set in the changing world of the late 1960's, Susanna Kaysen's prescribed ""short rest"" from a psychiatrist she had met only once becomes a strange, unknown journey into Alice's Wonderland, where she struggles with the thin line between normal and crazy. Susanna soon realizes how hard it is to get out once she has been committed, and she ultimately has to choose between the world of people who belong inside or the difficult world of reality outside.",10.713521,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""3 Arts Entertainment"", ""id"": 787}, {""name"": ""Global Entertainment Productions GmbH & Company Medien KG"", ""id"": 9269}, {""name"": ""Red Wagon Entertainment"", ""id"": 14440}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-12-21,0,127.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"The crazy thing is, you're not crazy.","Girl, Interrupted",7.6,721,1999.0,['Drama'],"['Germany', 'United States of America']"
24000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10751, ""name"": ""Family""}]",,10208,"[{""id"": 6300, ""name"": ""puppet""}, {""id"": 12998, ""name"": ""the muppets""}]",en,Muppets from Space,"When Gonzo's breakfast cereal tells him that he's the descendant of aliens from another planet, his attempts at extraterrestrial communication get him kidnapped by a secret government agency, prompting the Muppets to spring into action. It's hard to believe Gonzo's story at first, but Kermit and friends soon find themselves on an epic journey into outer space filled with plenty of intergalactic misadventures.",6.589193,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Jim Henson Company, The"", ""id"": 6254}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-07-14,16290976,87.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Space. It's not as deep as you think.,Muppets from Space,5.8,92,1999.0,"['Fantasy', 'Comedy', 'Science Fiction', 'Family']",['United States of America']
24000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",,20761,"[{""id"": 6075, ""name"": ""sport""}]",en,Play It to the Bone,"Two aging fighters in LA, friends, get a call from a Vegas promoter because his undercard fighters for a Mike Tyson bout that night are suddenly unavailable. He wants them to box each other. They agree as long as the winner gets a shot at the middleweight title. They enlist Grace, Cesar's current and Vinnie's ex girlfriend, to drive them to Vegas.",5.566203,"[{""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-12-25,8434146,124.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,,Play It to the Bone,5.7,53,1999.0,"['Comedy', 'Drama']",['United States of America']
24000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",,40688,[],en,Meet the Deedles,Two surfers end up as Yellowstone park rangers and have to stop a former ranger who is out for revenge.,2.353441,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]",[],1998-03-27,4562146,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Fish out of water...Surfers in Yellowstone,Meet the Deedles,4.1,19,1998.0,"['Animation', 'Comedy', 'Family']",[]
28000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10751, ""name"": ""Family""}]",,26672,"[{""id"": 530, ""name"": ""prophecy""}, {""id"": 616, ""name"": ""witch""}, {""id"": 7376, ""name"": ""princess""}, {""id"": 14643, ""name"": ""battle""}, {""id"": 18034, ""name"": ""desert""}, {""id"": 180631, ""name"": ""troubled production""}, {""id"": 210414, ""name"": ""unfinished film""}]",en,The Thief and the Cobbler,"It is written among the limitless constellations of the celestial heavens, and  in the depths of the emerald seas, and upon every grain of sand in the vast  deserts, that the world which we see is an outward and visible dream, of an  inward and invisible reality ... Once upon a time there was a golden city. In  the center of the golden city, atop the tallest minaret, were three golden  balls. The ancients had prophesied that if the three golden balls were ever  taken away, harmony would yield to discord, and the city would fall to  destruction and death. But... the mystics had also foretold that the city might  be saved by the simplest soul with the smallest and simplest of things. In the  city there dwelt a lowly shoemaker, who was known as Tack the Cobbler. Also in  the city... existed a Thief, who shall be ... nameless.",2.439184,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Allied Filmmakers"", ""id"": 1755}, {""name"": ""Richard Williams Productions"", ""id"": 6045}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1993-09-23,669276,72.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,The Thief and the Cobbler,6.8,26,1993.0,"['Adventure', 'Fantasy', 'Animation', 'Science Fiction', 'Family']",['United Kingdom']
23000000,"[{""id"": 35, ""name"": ""Comedy""}]",,10663,"[{""id"": 6075, ""name"": ""sport""}, {""id"": 171556, ""name"": ""social outcast""}, {""id"": 171559, ""name"": ""ridicule""}, {""id"": 171561, ""name"": ""lawn mower""}, {""id"": 171563, ""name"": ""deserted by husband""}, {""id"": 171567, ""name"": ""low self esteem""}, {""id"": 171570, ""name"": ""black and white to color""}]",en,The Waterboy,Bobby Boucher is a water boy for a struggling college football team. The coach discovers Boucher's hidden rage makes him a tackling machine whose bone-crushing power might vault his team into the playoffs.,23.839127,"[{""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-11-06,185991646,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,You can mess with him. But don't mess with his water.,The Waterboy,5.9,512,1998.0,['Comedy'],['United States of America']
19000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",,9737,"[{""id"": 416, ""name"": ""miami""}, {""id"": 703, ""name"": ""detective""}, {""id"": 772, ""name"": ""handcuffs""}, {""id"": 822, ""name"": ""airport""}, {""id"": 1666, ""name"": ""mexican standoff""}, {""id"": 3688, ""name"": ""strip club""}, {""id"": 4009, ""name"": ""witness protection""}, {""id"": 9844, ""name"": ""car crash""}, {""id"": 11730, ""name"": ""internal affairs""}, {""id"": 12371, ""name"": ""gunfight""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 14707, ""name"": ""brutality""}, {""id"": 14967, ""name"": ""foot chase""}, {""id"": 15483, ""name"": ""car chase""}, {""id"": 18026, ""name"": ""drug lord""}, {""id"": 166856, ""name"": ""hangar""}, {""id"": 167114, ""name"": ""loose cannon""}, {""id"": 167115, ""name"": ""bust""}, {""id"": 167119, ""name"": ""reference to skittles""}, {""id"": 167124, ""name"": ""black cop""}, {""id"": 167128, ""name"": ""badge""}, {""id"": 219404, ""name"": ""action hero""}, {""id"": 226376, ""name"": ""corrupt cop""}]",en,Bad Boys,"Marcus Burnett is a hen-pecked family man. Mike Lowry is a foot-loose and fancy free ladies' man. Both are Miami policemen, and both have 72 hours to reclaim a consignment of drugs stolen from under their station's nose. To complicate matters, in order to get the assistance of the sole witness to a murder, they have to pretend to be each other.",33.872182,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Don Simpson/Jerry Bruckheimer Films"", ""id"": 10288}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-04-07,141407024,118.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Whatcha gonna do?,Bad Boys,6.5,1699,1995.0,"['Action', 'Comedy', 'Crime', 'Thriller']",['United States of America']
23000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",,37137,"[{""id"": 521, ""name"": ""washington d.c.""}, {""id"": 840, ""name"": ""usa president""}, {""id"": 11931, ""name"": ""spoof""}, {""id"": 192099, ""name"": ""the white house""}]",en,The Naked Gun 2½: The Smell of Fear,"Bumbling cop Frank Drebin is out to foil the big boys in the energy industry, who intend to suppress technology that will put them out of business.",27.33256,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1991-06-28,86930411,85.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,If you see only one movie this year...you ought to get out more often,The Naked Gun 2½: The Smell of Fear,6.6,546,1991.0,"['Comedy', 'Crime']",['United States of America']
23000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",http://www.foxmovies.com/anywherebuthere/,21349,"[{""id"": 1566, ""name"": ""dream""}]",en,Anywhere But Here,"In this adaptation of the Mona Simpson novel, single mother Adele August is bad with money, and even worse when it comes to making decisions. Her straight-laced daughter, Ann, is a successful high school student with Ivy League aspirations. When Adele decides to pack up and move the two of them from the Midwest to Beverly Hills, Calif., to pursue her dreams of Hollywood success, Ann grows frustrated with her mother's irresponsible and impulsive ways.",8.976738,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Fox 2000 Pictures"", ""id"": 711}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-11-12,18653615,114.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A story of a mother who knows best... and a daughter who knows better.,Anywhere But Here,5.9,66,1999.0,"['Drama', 'Comedy', 'Romance']",['United States of America']
0,"[{""id"": 18, ""name"": ""Drama""}]",,9819,"[{""id"": 1156, ""name"": ""sister sister relationship""}, {""id"": 5923, ""name"": ""sister""}, {""id"": 8097, ""name"": ""leukemia""}, {""id"": 9824, ""name"": ""reunion""}, {""id"": 10163, ""name"": ""cancer""}, {""id"": 185263, ""name"": ""bone marrow transplant""}]",en,Marvin's Room,A leukemia patient attempts to end a 20-year feud with her sister to get her bone marrow.,6.130231,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Scott Rudin Productions"", ""id"": 258}, {""name"": ""Tribeca Productions"", ""id"": 11391}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-12-18,0,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,A story about the years that keep us apart... And the moments that bring us together.,Marvin's Room,6.6,124,1996.0,['Drama'],['United States of America']
23000000,"[{""id"": 18, ""name"": ""Drama""}]",,20024,"[{""id"": 258, ""name"": ""bomb""}, {""id"": 572, ""name"": ""sex""}, {""id"": 931, ""name"": ""jealousy""}, {""id"": 1326, ""name"": ""infidelity""}, {""id"": 1523, ""name"": ""obsession""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 2983, ""name"": ""passion""}, {""id"": 9840, ""name"": ""romance""}, {""id"": 11501, ""name"": ""cheating wife""}, {""id"": 14765, ""name"": ""church""}]",en,The End of the Affair,"On a rainy London night in 1946, novelist Maurice Bendrix has a chance meeting with Henry Miles, husband of his ex-mistress Sarah, who abruptly ended their affair two years before. Bendrix's obsession with Sarah is rekindled; he succumbs to his own jealousy and arranges to have her followed.",6.921263,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1999-12-03,10827816,102.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,,The End of the Affair,6.6,55,1999.0,['Drama'],"['United States of America', 'United Kingdom']"
23000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.mgm.com/title_title.do?title_star=HARLEYDA,2453,"[{""id"": 417, ""name"": ""corruption""}, {""id"": 1365, ""name"": ""harley davidson""}, {""id"": 2231, ""name"": ""drug dealer""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 14570, ""name"": ""las vegas""}]",en,Harley Davidson and the Marlboro Man,"It's the lawless future, and renegade biker Harley Davidson (Mickey Rourke) and his surly cowboy buddy, Marlboro (Don Johnson), learn that a corrupt bank is about to foreclose on their friend's bar to further an expanding empire. Harley and Marlboro decide to help by robbing the crooked bank. But when they accidentally filch a drug shipment, they find themselves on the run from criminal financiers and the mob in this rugged action adventure.",12.869436,"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Krisjair"", ""id"": 22058}, {""name"": ""Laredo"", ""id"": 22059}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1991-08-23,7434726,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,When the going gets tough... the tough take the law into their own hands.,Harley Davidson and the Marlboro Man,6.1,82,1991.0,"['Action', 'Thriller']",['United States of America']
22000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}]",,251,"[{""id"": 417, ""name"": ""corruption""}, {""id"": 663, ""name"": ""fortune teller""}, {""id"": 881, ""name"": ""money transfer""}, {""id"": 975, ""name"": ""money laundering""}, {""id"": 1553, ""name"": ""pottery""}, {""id"": 6155, ""name"": ""afterlife""}, {""id"": 210530, ""name"": ""spiritism""}]",en,Ghost,"Sam Wheat is a banker, Molly Jensen is an artist, and the two are madly in love. However, when Sam is murdered by his friend and corrupt business partner Carl Bruner over a shady business deal, he is left to roam the earth as a powerless spirit. When he learns of Carl's betrayal, Sam must seek the help of psychic Oda Mae Brown to set things right and protect Molly from Carl and his goons.",41.967005,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1990-07-12,505000000,127.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A love that will last forever.,Ghost,6.9,1339,1990.0,"['Fantasy', 'Drama', 'Thriller', 'Mystery', 'Romance']",['United States of America']
23000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",http://www.aboutmary.com/,544,"[{""id"": 3262, ""name"": ""surgeon""}, {""id"": 6844, ""name"": ""stalker""}, {""id"": 9799, ""name"": ""romantic comedy""}, {""id"": 11223, ""name"": ""dream girl""}, {""id"": 15027, ""name"": ""taboo""}, {""id"": 155457, ""name"": ""screwball comedy""}, {""id"": 158502, ""name"": ""frisbee""}, {""id"": 158505, ""name"": ""troubadour""}, {""id"": 158507, ""name"": ""gross out comedy""}, {""id"": 194413, ""name"": ""intellectual disability""}]",en,There's Something About Mary,"Having never fully recovered from a prom date that became a total disaster, a man finally gets a chance to reunite with his old prom date, only to run up against other suitors including the sleazy detective he hired to find her.",57.110486,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-07-15,369884651,119.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Love Is In The Hair.,There's Something About Mary,6.5,1590,1998.0,"['Romance', 'Comedy']",['United States of America']
22000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",,11395,"[{""id"": 65, ""name"": ""holiday""}, {""id"": 1441, ""name"": ""christmas party""}, {""id"": 1991, ""name"": ""santa claus""}, {""id"": 5011, ""name"": ""deal""}, {""id"": 5570, ""name"": ""christmas tree""}, {""id"": 207317, ""name"": ""christmas""}]",en,The Santa Clause,"Scott Calvin is an ordinary man, who accidentally causes Santa Claus to fall from his roof on Christmas Eve and is knocked unconscious. When he and his young son finish Santa's trip and deliveries, they go to the North Pole, where Scott learns he must become the new Santa and convince those he loves that he is indeed, Father Christmas.",16.234053,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Hollywood Pictures"", ""id"": 915}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1994-11-10,189833357,97.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,What if your dad was Santa Claus?,The Santa Clause,6.3,489,1994.0,"['Fantasy', 'Drama', 'Comedy', 'Family']",['United States of America']
24000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,688,"[{""id"": 455, ""name"": ""farewell""}, {""id"": 596, ""name"": ""adultery""}, {""id"": 699, ""name"": ""love at first sight""}, {""id"": 1003, ""name"": ""photographer""}, {""id"": 1157, ""name"": ""wife husband relationship""}, {""id"": 2029, ""name"": ""iowa""}, {""id"": 2038, ""name"": ""love of one's life""}, {""id"": 2784, ""name"": ""mother role""}, {""id"": 3450, ""name"": ""bridge""}, {""id"": 3451, ""name"": ""housewife""}, {""id"": 3452, ""name"": ""love letter""}, {""id"": 4402, ""name"": ""peasant""}, {""id"": 5809, ""name"": ""marriage crisis""}, {""id"": 6025, ""name"": ""photography""}, {""id"": 6059, ""name"": ""unsociability""}, {""id"": 7879, ""name"": ""secret love""}, {""id"": 221355, ""name"": ""nature documentary""}]",en,The Bridges of Madison County,Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s.,17.606087,"[{""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""Malpaso Productions"", ""id"": 171}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-05-28,182016617,135.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The path of Francesca Johnson's future seems destined due to an unexpected fork in the road...,The Bridges of Madison County,7.3,385,1995.0,"['Drama', 'Romance']",['United States of America']
22000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}]",,1642,"[{""id"": 1332, ""name"": ""cheating""}, {""id"": 2547, ""name"": ""new identity""}, {""id"": 2812, ""name"": ""computer virus""}, {""id"": 3713, ""name"": ""chase""}, {""id"": 6104, ""name"": ""computer""}, {""id"": 10333, ""name"": ""stalking""}]",en,The Net,"Angela Bennett is a freelance software engineer who lives in a world of computer technology. When a cyber friend asks Bennett to debug a new game, she inadvertently becomes involved in a conspiracy that will soon turn her life upside down. While on vacation in Mexico, her purse is stolen. She soon finds that people and events may not be what they seem as she becomes the target of an assassination. Her vacation is ruined.  She gets a new passport at the U.S. Embassy in Mexico but it has the wrong name, Ruth Marx. When she returns to the U.S. to sort things out, she discovers that Ruth Marx has an unsavory past and a lengthy  police record. To make matters worse, another person has assumed her real identity ...",23.218144,"[{""name"": ""Columbia Pictures"", ""id"": 5}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-07-28,110627965,114.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,"No driver's license, no credit cards, no passport, no access to her bank accounts in a foreign country ... She finds her identity stolen.",The Net,5.6,354,1995.0,"['Crime', 'Drama', 'Mystery', 'Thriller', 'Action']",['United States of America']
